Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
EBS_SHELF,2015,-697,-14714,201501,94,162,59.99087,-174.59571,60.01637,-174.60879,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,108,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Male,1382,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14714,201501,94,162,59.99087,-174.59571,60.01637,-174.60879,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,110,0,10115,Greenland turbot,Reinhardtius hippoglossoides,400,Male,514,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15780,201601,94,178,59.3342,-173.82188,59.33518,-173.77034,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,109,111,163,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Male,2000,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18024,201801,162,165,59.32293,-174.44257,59.34835,-174.44035,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,118,120,12,0,10115,Greenland turbot,Reinhardtius hippoglossoides,630,Male,1958,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19468,201901,94,204,61.66843,-174.40078,61.6717,-174.45378,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,74,77,54,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1525,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14586,201501,162,180,61.64797,-173.6681,61.67291,-173.66778,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,69,71,36,0,10115,Greenland turbot,Reinhardtius hippoglossoides,120,Unknown,8,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14586,201501,162,180,61.64797,-173.6681,61.67291,-173.66778,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,69,71,37,0,10115,Greenland turbot,Reinhardtius hippoglossoides,110,Unknown,8,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2017,-712,-17052,201701,94,209,61.66497,-175.752,61.68999,-175.76481,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,93,95,82,0,10115,Greenland turbot,Reinhardtius hippoglossoides,410,Male,516,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18009,201801,94,188,61.00043,-174.83869,60.99993,-174.89057,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,90,92,52,0,10115,Greenland turbot,Reinhardtius hippoglossoides,750,Female,4305,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18140,201801,94,213,61.34199,-175.02532,61.34254,-174.97219,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,85,88,100,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2214,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18140,201801,94,213,61.34199,-175.02532,61.34254,-174.97219,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,85,88,98,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Male,960,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18140,201801,94,213,61.34199,-175.02532,61.34254,-174.97219,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,85,88,99,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Male,704,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18141,201801,94,214,61.65916,-175.06085,61.67187,-175.10324,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,83,85,101,0,10115,Greenland turbot,Reinhardtius hippoglossoides,530,Male,1276,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18143,201801,94,216,61.333,-173.62545,61.32948,-173.57468,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,70,73,107,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2420,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15652,201601,162,155,62.00318,-175.81834,61.9961,-175.86437,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,90,92,23,0,10115,Greenland turbot,Reinhardtius hippoglossoides,150,Female,15,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15654,201601,162,157,61.66555,-175.79644,61.66569,-175.74407,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,94,96,53,0,10115,Greenland turbot,Reinhardtius hippoglossoides,110,Male,10,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15659,201601,162,162,61.00094,-174.84918,61.00293,-174.90142,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,90,92,62,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Female,1420,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18158,201801,162,189,61.66297,-175.83864,61.68307,-175.80686,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,94,96,53,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2502,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18158,201801,162,189,61.66297,-175.83864,61.68307,-175.80686,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,94,96,58,0,10115,Greenland turbot,Reinhardtius hippoglossoides,500,Male,1136,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18160,201801,162,191,62.00449,-175.25245,62.00383,-175.1986,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,79,81,75,0,10115,Greenland turbot,Reinhardtius hippoglossoides,710,Female,3374,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18161,201801,162,192,61.66612,-174.47846,61.66801,-174.42383,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,75,77,79,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1382,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18161,201801,162,192,61.66612,-174.47846,61.66801,-174.42383,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,75,77,82,0,10115,Greenland turbot,Reinhardtius hippoglossoides,230,Male,76,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2018,-723,-18164,201801,162,195,62.00208,-174.43979,62.00286,-174.49336,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,70,72,93,0,10115,Greenland turbot,Reinhardtius hippoglossoides,350,Male,334,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14727,201501,94,173,61.01237,-175.54118,60.98636,-175.54117,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,100,102,128,0,10115,Greenland turbot,Reinhardtius hippoglossoides,330,Male,252,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-697,-14727,201501,94,173,61.01237,-175.54118,60.98636,-175.54117,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,100,102,133,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Male,542,6,,,,6,1,3,16-Oct-20
EBS_SHELF,2019,-726,-19458,201901,94,194,60.99149,-176.27887,61.01693,-176.28289,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,109,112,47,0,10115,Greenland turbot,Reinhardtius hippoglossoides,810,Male,4595,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17029,201701,162,166,60.99757,-176.99415,61.02226,-176.98969,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,120,122,84,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Female,1200,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17029,201701,162,166,60.99757,-176.99415,61.02226,-176.98969,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,120,122,88,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Male,1395,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17030,201701,162,167,61.31962,-176.98351,61.32788,-176.9336,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,115,117,94,0,10115,Greenland turbot,Reinhardtius hippoglossoides,400,Male,495,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17031,201701,162,168,61.31825,-176.32768,61.34412,-176.32832,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,104,0,10115,Greenland turbot,Reinhardtius hippoglossoides,280,Female,155,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17031,201701,162,168,61.31825,-176.32768,61.34412,-176.32832,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,113,0,10115,Greenland turbot,Reinhardtius hippoglossoides,320,Male,230,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17031,201701,162,168,61.31825,-176.32768,61.34412,-176.32832,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,116,0,10115,Greenland turbot,Reinhardtius hippoglossoides,480,Male,835,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17031,201701,162,168,61.31825,-176.32768,61.34412,-176.32832,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,117,0,10115,Greenland turbot,Reinhardtius hippoglossoides,590,Male,1930,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17031,201701,162,168,61.31825,-176.32768,61.34412,-176.32832,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,118,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1680,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17032,201701,162,169,61.6406,-176.49535,61.6567,-176.45649,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,103,105,121,0,10115,Greenland turbot,Reinhardtius hippoglossoides,330,Male,255,5,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14686,201501,162,185,61.67717,-176.46749,61.65282,-176.46232,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,103,105,55,0,10115,Greenland turbot,Reinhardtius hippoglossoides,210,Male,38,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14686,201501,162,185,61.67717,-176.46749,61.65282,-176.46232,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,103,105,56,0,10115,Greenland turbot,Reinhardtius hippoglossoides,460,Male,746,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14689,201501,162,188,61.31705,-176.29111,61.33709,-176.32513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,82,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,640,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14689,201501,162,188,61.31705,-176.29111,61.33709,-176.32513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,83,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Male,796,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14689,201501,162,188,61.31705,-176.29111,61.33709,-176.32513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,86,0,10115,Greenland turbot,Reinhardtius hippoglossoides,370,Male,416,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14690,201501,162,189,61.3491,-176.96986,61.3243,-176.96846,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,98,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Female,1332,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14690,201501,162,189,61.3491,-176.96986,61.3243,-176.96846,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,103,0,10115,Greenland turbot,Reinhardtius hippoglossoides,590,Female,1730,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14691,201501,162,190,60.98339,-176.26535,61.00369,-176.29557,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,108,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Male,1166,,,,,6,1,,16-Oct-20
EBS_SHELF,2017,-712,-17049,201701,94,206,60.99147,-176.27536,61.01648,-176.28543,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,59,0,10115,Greenland turbot,Reinhardtius hippoglossoides,810,Female,5826,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17049,201701,94,206,60.99147,-176.27536,61.01648,-176.28543,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,61,0,10115,Greenland turbot,Reinhardtius hippoglossoides,700,Female,3680,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17049,201701,94,206,60.99147,-176.27536,61.01648,-176.28543,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,51,0,10115,Greenland turbot,Reinhardtius hippoglossoides,750,Female,4664,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17049,201701,94,206,60.99147,-176.27536,61.01648,-176.28543,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,54,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,2122,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17050,201701,94,207,60.98397,-175.55396,61.00981,-175.55754,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,101,103,66,0,10115,Greenland turbot,Reinhardtius hippoglossoides,150,Male,18,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2017,-712,-17050,201701,94,207,60.98397,-175.55396,61.00981,-175.55754,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,101,103,69,0,10115,Greenland turbot,Reinhardtius hippoglossoides,380,Female,406,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17051,201701,94,208,61.31912,-175.62826,61.33628,-175.63,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,97,72,0,10115,Greenland turbot,Reinhardtius hippoglossoides,460,Male,810,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-727,-19472,201901,162,182,61.35144,-176.92713,61.33264,-176.96427,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,113,115,25,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2274,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15669,201601,94,159,61.00045,-175.51494,61.0013,-175.56733,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,101,103,95,0,10115,Greenland turbot,Reinhardtius hippoglossoides,320,Female,258,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15669,201601,94,159,61.00045,-175.51494,61.0013,-175.56733,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,101,103,98,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Male,642,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15669,201601,94,159,61.00045,-175.51494,61.0013,-175.56733,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,101,103,101,0,10115,Greenland turbot,Reinhardtius hippoglossoides,140,Male,16,1,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-706,-15670,201601,94,160,60.99543,-176.26517,60.99564,-176.31796,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,110,112,109,0,10115,Greenland turbot,Reinhardtius hippoglossoides,520,Male,1152,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18010,201801,94,189,60.99773,-175.51935,60.9969,-175.57123,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,100,102,63,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,670,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18010,201801,94,189,60.99773,-175.51935,60.9969,-175.57123,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,100,102,65,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Male,802,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18011,201801,94,190,60.99968,-176.26846,61.00101,-176.32226,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,109,111,69,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2388,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18139,201801,94,212,61.34021,-175.69731,61.33975,-175.64556,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,98,90,0,10115,Greenland turbot,Reinhardtius hippoglossoides,250,Female,106,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2018,-722,-18139,201801,94,212,61.34021,-175.69731,61.33975,-175.64556,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,98,92,0,10115,Greenland turbot,Reinhardtius hippoglossoides,300,Female,200,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15653,201601,162,156,61.66783,-176.49527,61.6666,-176.443,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,104,106,35,0,10115,Greenland turbot,Reinhardtius hippoglossoides,320,Male,256,3,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15653,201601,162,156,61.66783,-176.49527,61.6666,-176.443,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,104,106,36,0,10115,Greenland turbot,Reinhardtius hippoglossoides,350,Male,370,3,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15653,201601,162,156,61.66783,-176.49527,61.6666,-176.443,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,104,106,45,0,10115,Greenland turbot,Reinhardtius hippoglossoides,330,Female,285,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,72,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Female,1445,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,75,0,10115,Greenland turbot,Reinhardtius hippoglossoides,730,Female,3380,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,77,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Female,605,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,81,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1550,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15756,201601,162,165,61.33178,-176.29919,61.33034,-176.3513,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,105,107,82,0,10115,Greenland turbot,Reinhardtius hippoglossoides,410,Male,510,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,92,0,10115,Greenland turbot,Reinhardtius hippoglossoides,280,Female,155,3,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,93,0,10115,Greenland turbot,Reinhardtius hippoglossoides,330,Male,260,3,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,102,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,560,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,105,0,10115,Greenland turbot,Reinhardtius hippoglossoides,370,Male,415,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,107,0,10115,Greenland turbot,Reinhardtius hippoglossoides,460,Male,735,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,111,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,660,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15757,201601,162,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,112,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Male,1810,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15759,201601,162,168,60.99955,-177.60973,60.99767,-177.66093,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,133,135,135,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Male,880,6,,,,6,1,8,16-Oct-20
